step,residual,mass
4522,7.1744990934000243e-05,4.9379284388551426e-04
4523,7.1724200535713448e-05,4.9385034516499630e-04
4524,7.1703418280108955e-05,4.9390783069141325e-04
4525,7.1682644162377718e-05,4.9396530046947869e-04
4526,7.1661878177650489e-05,4.9402275450390726e-04
4527,7.1641120321105700e-05,4.9408019279934239e-04
4528,7.1620370587915981e-05,4.9413761536058114e-04
4529,7.1599628973277843e-05,4.9419502219235018e-04
4530,7.1578895472347204e-05,4.9425241329924025e-04
4531,7.1558170080347587e-05,4.9430978868610521e-04
4532,7.1537452792392464e-05,4.9436714835748646e-04
4533,7.1516743603772861e-05,4.9442449231821986e-04
4534,7.1496042509620411e-05,4.9448182057286417e-04
4535,7.1475349505165372e-05,4.9453913312630209e-04
4536,7.1454664585618848e-05,4.9459642998303283e-04
4537,7.1433987746185332e-05,4.9465371114781236e-04
4538,7.1413318982064316e-05,4.9471097662551785e-04
4539,7.1392658288508824e-05,4.9476822642058988e-04
4540,7.1372005660712466e-05,4.9482546053781660e-04
4541,7.1351361093959246e-05,4.9488267898181726e-04
4542,7.1330724583407770e-05,4.9493988175742208e-04
4543,7.1310096124377507e-05,4.9499706886923719e-04
4544,7.1289475712013985e-05,4.9505424032189908e-04
4545,7.1268863341645118e-05,4.9511139612017335e-04
4546,7.1248259008511395e-05,4.9516853626868271e-04
4547,7.1227662707845090e-05,4.9522566077215614e-04
4548,7.1207074434898157e-05,4.9528276963524322e-04
4549,7.1186494184962923e-05,4.9533986286258653e-04
4550,7.1165921953285715e-05,4.9539694045883868e-04
4551,7.1145357735170165e-05,4.9545400242873689e-04
4552,7.1124801525860934e-05,4.9551104877700730e-04
4553,7.1104253320644249e-05,4.9556807950820313e-04
4554,7.1083713114827073e-05,4.9562509462697300e-04
4555,7.1063180903684523e-05,4.9568209413813501e-04
4556,7.1042656682504329e-05,4.9573907804618185e-04
4557,7.1022140446604012e-05,4.9579604635589867e-04
4558,7.1001632191258077e-05,4.9585299907187381e-04
4559,7.0981131911815134e-05,4.9590993619890778e-04
4560,7.0960639603545811e-05,4.9596685774139443e-04
4561,7.0940155261783636e-05,4.9602376370419510e-04
4562,7.0919678881850505e-05,4.9608065409196319e-04
4563,7.0899210459053546e-05,4.9613752890931501e-04
4564,7.0878749988743887e-05,4.9619438816079489e-04
4565,7.0858297466247413e-05,4.9625123185118719e-04
4566,7.0837852886879854e-05,4.9630805998504698e-04
4567,7.0817416246023323e-05,4.9636487256716350e-04
4568,7.0796987538981340e-05,4.9642166960203466e-04
4569,7.0776566761095129e-05,4.9647845109434033e-04
4570,7.0756153907782960e-05,4.9653521704876079e-04
4571,7.0735748974370025e-05,4.9659196746998575e-04
4572,7.0715351956187288e-05,4.9664870236254565e-04
4573,7.0694962848619233e-05,4.9670542173108274e-04
4574,7.0674581647064966e-05,4.9676212558028390e-04
4575,7.0654208346868381e-05,4.9681881391479288e-04
4576,7.0633842943381044e-05,4.9687548673919574e-04
4577,7.0613485432052665e-05,4.9693214405808215e-04
4578,7.0593135808220728e-05,4.9698878587621043e-04
4579,7.0572794067308097e-05,4.9704541219816611e-04
4580,7.0552460204681774e-05,4.9710202302855012e-04
4581,7.0532134215733398e-05,4.9715861837190233e-04
4582,7.0511816095928130e-05,4.9721519823310112e-04
4583,7.0491505840585158e-05,4.9727176261648578e-04
4584,7.0471203445199486e-05,4.9732831152678929e-04
4585,7.0450908905113206e-05,4.9738484496865897e-04
4586,7.0430622215814044e-05,4.9744136294671169e-04
4587,7.0410343372678434e-05,4.9749786546552819e-04
4588,7.0390072371138550e-05,4.9755435252975776e-04
4589,7.0369809206643143e-05,4.9761082414391186e-04
4590,7.0349553874625580e-05,4.9766728031269800e-04
4591,7.0329306370515908e-05,4.9772372104071665e-04
4592,7.0309066689779466e-05,4.9778014633250533e-04
4593,7.0288834827837531e-05,4.9783655619292297e-04
4594,7.0268610780151755e-05,4.9789295062629545e-04
4595,7.0248394542186935e-05,4.9794932963723485e-04
4596,7.0228186109395343e-05,4.9800569323037842e-04
4597,7.0207985477236260e-05,4.9806204141046204e-04
4598,7.0187792641224558e-05,4.9811837418201337e-04
4599,7.0167607596764806e-05,4.9817469154948748e-04
4600,7.0147430339350680e-05,4.9823099351776817e-04
4601,7.0127260864506606e-05,4.9828728009119918e-04
4602,7.0107099167671916e-05,4.9834355127436030e-04
4603,7.0086945244349447e-05,4.9839980707207178e-04
4604,7.0066799090050684e-05,4.9845604748873017e-04
4605,7.0046660700242034e-05,4.9851227252900793e-04
4606,7.0026530070438508e-05,4.9856848219737796e-04
4607,7.0006407196148972e-05,4.9862467649856097e-04
4608,6.9986292072848292e-05,4.9868085543707235e-04
4609,6.9966184696115187e-05,4.9873701901759183e-04
4610,6.9946085061404342e-05,4.9879316724453038e-04
4611,6.9925993164300656e-05,4.9884930012263247e-04
4612,6.9905909000243080e-05,4.9890541765635959e-04
4613,6.9885832564834470e-05,4.9896151985033338e-04
4614,6.9865763853568623e-05,4.9901760670918716e-04
4615,6.9845702862012549e-05,4.9907367823733917e-04
4616,6.9825649585661970e-05,4.9912973443945951e-04
4617,6.9805604020110635e-05,4.9918577532009597e-04
4618,6.9785566160887388e-05,4.9924180088381401e-04
4619,6.9765536003524640e-05,4.9929781113531647e-04
4620,6.9745513543618523e-05,4.9935380607880734e-04
4621,6.9725498776680183e-05,4.9940978571921552e-04
4622,6.9705491698325906e-05,4.9946575006107005e-04
4623,6.9685492304070713e-05,4.9952169910874806e-04
4624,6.9665500589544688e-05,4.9957763286690338e-04
4625,6.9645516550281567e-05,4.9963355134008424e-04
4626,6.9625540181908425e-05,4.9968945453291748e-04
4627,6.9605571479904355e-05,4.9974534244979043e-04
4628,6.9585610440001789e-05,4.9980121509538326e-04
4629,6.9565657057664762e-05,4.9985707247420495e-04
4630,6.9545711328591731e-05,4.9991291459090023e-04
4631,6.9525773248299642e-05,4.9996874144982758e-04
4632,6.9505842812433104e-05,5.0002455305570264e-04
4633,6.9485920016606792e-05,5.0008034941296988e-04
4634,6.9466004856398746e-05,5.0013613052624084e-04
4635,6.9446097327448725e-05,5.0019189639999306e-04
4636,6.9426197425370766e-05,5.0024764703884264e-04
4637,6.9406305145808733e-05,5.0030338244730376e-04
4638,6.9386420484337659e-05,5.0035910262984779e-04
4639,6.9366543436621833e-05,5.0041480759110621e-04
4640,6.9346673998312819e-05,5.0047049733544847e-04
4641,6.9326812165014528e-05,5.0052617186775511e-04
4642,6.9306957932395560e-05,5.0058183119214706e-04
4643,6.9287111296087109e-05,5.0063747531328251e-04
4644,6.9267272251710338e-05,5.0069310423595773e-04
4645,6.9247440794986499e-05,5.0074871796440155e-04
4646,6.9227616921498214e-05,5.0080431650306517e-04
4647,6.9207800626975012e-05,5.0085989985680201e-04
4648,6.9187991907060123e-05,5.0091546802993176e-04
4649,6.9168190757373492e-05,5.0097102102702790e-04
4650,6.9148397173655546e-05,5.0102655885255105e-04
4651,6.9128611151558322e-05,5.0108208151111700e-04
4652,6.9108832686737694e-05,5.0113758900699880e-04
4653,6.9089061774910371e-05,5.0119308134511688e-04
4654,6.9069298411781287e-05,5.0124855852961799e-04
4655,6.9049542592958894e-05,5.0130402056520963e-04
4656,6.9029794314205562e-05,5.0135946745629909e-04
4657,6.9010053571245291e-05,5.0141489920757791e-04
4658,6.8990320359709479e-05,5.0147031582330366e-04
4659,6.8970594675372312e-05,5.0152571730813244e-04
4660,6.8950876513850889e-05,5.0158110366652477e-04
4661,6.8931165870964419e-05,5.0163647490303678e-04
4662,6.8911462742391095e-05,5.0169183102202449e-04
4663,6.8891767123824439e-05,5.0174717202813271e-04
4664,6.8872079011032662e-05,5.0180249792594362e-04
4665,6.8852398399702359e-05,5.0185780871962141e-04
4666,6.8832725285601862e-05,5.0191310441401009e-04
4667,6.8813059664442081e-05,5.0196838501342174e-04
4668,6.8793401531979328e-05,5.0202365052237619e-04
4669,6.8773750883986933e-05,5.0207890094539575e-04
4670,6.8754107716136289e-05,5.0213413628689128e-04
4671,6.8734472024246563e-05,5.0218935655155922e-04
4672,6.8714843804037567e-05,5.0224456174349785e-04
4673,6.8695223051290510e-05,5.0229975186767185e-04
4674,6.8675609761749138e-05,5.0235492692812756e-04
4675,6.8656003931185795e-05,5.0241008692962063e-04
4676,6.8636405555396230e-05,5.0246523187655627e-04
4677,6.8616814630102776e-05,5.0252036177342719e-04
4678,6.8597231151120794e-05,5.0257547662472288e-04
4679,6.8577655114210564e-05,5.0263057643474705e-04
4680,6.8558086515178583e-05,5.0268566120816103e-04
4681,6.8538525349776024e-05,5.0274073094947131e-04
4682,6.8518971613846532e-05,5.0279578566303517e-04
4683,6.8499425303160781e-05,5.0285082535335163e-04
4684,6.8479886413521366e-05,5.0290585002483600e-04
4685,6.8460354940692254e-05,5.0296085968201188e-04
4686,6.8440830880534597e-05,5.0301585432944486e-04
4687,6.8421314228844050e-05,5.0307083397147130e-04
4688,6.8401804981437612e-05,5.0312579861254078e-04
4689,6.8382303134115869e-05,5.0318074825713311e-04
4690,6.8362808682678663e-05,5.0323568290975358e-04
4691,6.8343321623010281e-05,5.0329060257487182e-04
4692,6.8323841950929917e-05,5.0334550725675080e-04
4693,6.8304369662200117e-05,5.0340039696022791e-04
4694,6.8284904752722813e-05,5.0345527168943330e-04
4695,6.8265447218335292e-05,5.0351013144892454e-04
4696,6.8245997054843630e-05,5.0356497624312547e-04
4697,6.8226554258131016e-05,5.0361980607652786e-04
4698,6.8207118824022839e-05,5.0367462095347046e-04
4699,6.8187690748368690e-05,5.0372942087859799e-04
4700,6.8168270027050851e-05,5.0378420585624510e-04
4701,6.8148856655917859e-05,5.0383897589073232e-04
4702,6.8129450630833387e-05,5.0389373098666556e-04
4703,6.8110051947660580e-05,5.0394847114845428e-04
4704,6.8090660602279876e-05,5.0400319638047605e-04
4705,6.8071276590558853e-05,5.0405790668726295e-04
4706,6.8051899908387923e-05,5.0411260207320328e-04
4707,6.8032530551635748e-05,5.0416728254269174e-04
4708,6.8013168516190369e-05,5.0422194810026140e-04
4709,6.7993813797942321e-05,5.0427659875024514e-04
4710,6.7974466392790880e-05,5.0433123449705850e-04
4711,6.7955126296609695e-05,5.0438585534519288e-04
4712,6.7935793505341193e-05,5.0444046129909386e-04
4713,6.7916468014837109e-05,5.0449505236306320e-04
4714,6.7897149821054858e-05,5.0454962854174553e-04
4715,6.7877838919848561e-05,5.0460418983933617e-04
4716,6.7858535307194012e-05,5.0465873626045826e-04
4717,6.7839238978967324e-05,5.0471326780936448e-04
4718,6.7819949931106590e-05,5.0476778449045539e-04
4719,6.7800668159525939e-05,5.0482228630834112e-04
4720,6.7781393660146331e-05,5.0487677326720843e-04
4721,6.7762126428914788e-05,5.0493124537164414e-04
4722,6.7742866461762680e-05,5.0498570262600892e-04
4723,6.7723613754640144e-05,5.0504014503473412e-04
4724,6.7704368303449385e-05,5.0509457260212781e-04
4725,6.7685130104213779e-05,5.0514898533270331e-04
4726,6.7665899152768568e-05,5.0520338323082996e-04
4727,6.7646675445175210e-05,5.0525776630086191e-04
4728,6.7627458977317871e-05,5.0531213454742469e-04
4729,6.7608249745189949e-05,5.0536648797461074e-04
4730,6.7589047744749580e-05,5.0542082658692881e-04
4731,6.7569852971957866e-05,5.0547515038877882e-04
4732,6.7550665422759932e-05,5.0552945938468958e-04
4733,6.7531485093172785e-05,5.0558375357887409e-04
4734,6.7512311979174929e-05,5.0563803297595095e-04
4735,6.7493146076685184e-05,5.0569229758004868e-04
4736,6.7473987381749370e-05,5.0574654739572744e-04
4737,6.7454835890338509e-05,5.0580078242727525e-04
4738,6.7435691598409069e-05,5.0585500267920217e-04
4739,6.7416554502005137e-05,5.0590920815572456e-04
4740,6.7397424597097314e-05,5.0596339886143271e-04
4741,6.7378301879673498e-05,5.0601757480055079e-04
4742,6.7359186345765807e-05,5.0607173597752445e-04
4743,6.7340077991379836e-05,5.0612588239670048e-04
4744,6.7320976812462066e-05,5.0618001406257593e-04
4745,6.7301882805163903e-05,5.0623413097941323e-04
4746,6.7282795965339183e-05,5.0628823315163149e-04
4747,6.7263716289138581e-05,5.0634232058353987e-04
4748,6.7244643772527713e-05,5.0639639327960712e-04
4749,6.7225578411529984e-05,5.0645045124414912e-04
4750,6.7206520202198774e-05,5.0650449448154779e-04
4751,6.7187469140542934e-05,5.0655852299620889e-04
4752,6.7168425222637827e-05,5.0661253679242673e-04
4753,6.7149388444491718e-05,5.0666653587458051e-04
4754,6.7130358802164970e-05,5.0672052024711590e-04
4755,6.7111336291690094e-05,5.0677448991434768e-04
4756,6.7092320909122491e-05,5.0682844488067545e-04
4757,6.7073312650550577e-05,5.0688238515027252e-04
4758,6.7054311511982386e-05,5.0693631072787468e-04
4759,6.7035317489492417e-05,5.0699022161740728e-04
4760,6.7016330579188965e-05,5.0704411782354747e-04
4761,6.6997350777048666e-05,5.0709799935041424e-04
4762,6.6978378079267988e-05,5.0715186620258986e-04
4763,6.6959412481803793e-05,5.0720571838432386e-04
4764,6.6940453980793421e-05,5.0725955589997463e-04
4765,6.6921502572325666e-05,5.0731337875377250e-04
4766,6.6902558252437283e-05,5.0736718695021865e-04
4767,6.6883621017262113e-05,5.0742098049357063e-04
4768,6.6864690862881052e-05,5.0747475938830327e-04
4769,6.6845767785365316e-05,5.0752852363866491e-04
4770,6.6826851780850822e-05,5.0758227324900775e-04
4771,6.6807942845397485e-05,5.0763600822370872e-04
4772,6.6789040975133118e-05,5.0768972856696281e-04
4773,6.6770146166172711e-05,5.0774343428329613e-04
4774,6.6751258414609655e-05,5.0779712537685207e-04
4775,6.6732377716572237e-05,5.0785080185219381e-04
4776,6.6713504068161854e-05,5.0790446371345001e-04
4777,6.6694637465491901e-05,5.0795811096511847e-04
4778,6.6675777904724043e-05,5.0801174361135614e-04
4779,6.6656925381949081e-05,5.0806536165669985e-04
4780,6.6638079893323532e-05,5.0811896510532140e-04
4781,6.6619241434974749e-05,5.0817255396156703e-04
4782,6.6600410003021327e-05,5.0822612822979079e-04
4783,6.6581585593634935e-05,5.0827968791430748e-04
4784,6.6562768202917379e-05,5.0833323301942735e-04
4785,6.6543957827037319e-05,5.0838676354956818e-04
4786,6.6525154462173470e-05,5.0844027950887685e-04
4787,6.6506358104463038e-05,5.0849378090173374e-04
4788,6.6487568749995507e-05,5.0854726773256662e-04
4789,6.6468786395025990e-05,5.0860074000553602e-04
4790,6.6450011035675197e-05,5.0865419772520403e-04
4791,6.6431242668091853e-05,5.0870764089550307e-04
4792,6.6412481288492852e-05,5.0876106952103567e-04
4793,6.6393726893026876e-05,5.0881448360599380e-04
4794,6.6374979477835900e-05,5.0886788315465193e-04
4795,6.6356239039148582e-05,5.0892126817147143e-04
4796,6.6337505573127713e-05,5.0897463866060783e-04
4797,6.6318779075941100e-05,5.0902799462639611e-04
4798,6.6300059543833377e-05,5.0908133607324344e-04
4799,6.6281346972931816e-05,5.0913466300532215e-04
4800,6.6262641359472621e-05,5.0918797542694693e-04
4801,6.6243942699604463e-05,5.0924127334252040e-04
4802,6.6225250989598446e-05,5.0929455675620514e-04
4803,6.6206566225603198e-05,5.0934782567244952e-04
4804,6.6187888403886611e-05,5.0940108009533231e-04
4805,6.6169217520574235e-05,5.0945432002927609e-04
4806,6.6150553571929732e-05,5.0950754547855455e-04
4807,6.6131896554190298e-05,5.0956075644758376e-04
4808,6.6113246463544379e-05,5.0961395294036801e-04
4809,6.6094603296205074e-05,5.0966713496151440e-04
4810,6.6075967048445994e-05,5.0972030251509605e-04
4811,6.6057337716451939e-05,5.0977345560541270e-04
4812,6.6038715296478008e-05,5.0982659423675866e-04
4813,6.6020099784746419e-05,5.0987971841352233e-04
4814,6.6001491177509547e-05,5.0993282813989579e-04
4815,6.5982889471005320e-05,5.0998592342003674e-04
4816,6.5964294661482748e-05,5.1003900425847432e-04
4817,6.5945706745177185e-05,5.1009207065940278e-04
4818,6.5927125718349692e-05,5.1014512262696472e-04
4819,6.5908551577252832e-05,5.1019816016552256e-04
4820,6.5889984318158969e-05,5.1025118327934762e-04
4821,6.5871423937325369e-05,5.1030419197277616e-04
4822,6.5852870430966825e-05,5.1035718624979013e-04
4823,6.5834323795430931e-05,5.1041016611507654e-04
4824,6.5815784026922194e-05,5.1046313157264835e-04
4825,6.5797251121749799e-05,5.1051608262668699e-04
4826,6.5778725076170403e-05,5.1056901928174091e-04
4827,6.5760205886500198e-05,5.1062194154185767e-04
4828,6.5741693548969089e-05,5.1067484941134521e-04
4829,6.5723188059905980e-05,5.1072774289446891e-04
4830,6.5704689415569981e-05,5.1078062199549348e-04
4831,6.5686197612293304e-05,5.1083348671873794e-04
4832,6.5667712646297476e-05,5.1088633706821546e-04
4833,6.5649234513962470e-05,5.1093917304847645e-04
4834,6.5630763211551162e-05,5.1099199466360205e-04
4835,6.5612298735349454e-05,5.1104480191788430e-04
4836,6.5593841081706378e-05,5.1109759481561242e-04
4837,6.5575390246905491e-05,5.1115037336084792e-04
4838,6.5556946227259463e-05,5.1120313755816061e-04
4839,6.5538509019093160e-05,5.1125588741143249e-04
4840,6.5520078618738496e-05,5.1130862292516873e-04
4841,6.5501655022489301e-05,5.1136134410351781e-04
4842,6.5483238226668857e-05,5.1141405095081764e-04
4843,6.5464828227644842e-05,5.1146674347117332e-04
4844,6.5446425021732513e-05,5.1151942166877248e-04
4845,6.5428028605246574e-05,5.1157208554800874e-04
4846,6.5409638974546028e-05,5.1162473511304717e-04
4847,6.5391256125952584e-05,5.1167737036818348e-04
4848,6.5372880055843152e-05,5.1172999131755739e-04
4849,6.5354510760507075e-05,5.1178259796541949e-04
4850,6.5336148236360740e-05,5.1183519031601987e-04
4851,6.5317792479718402e-05,5.1188776837359038e-04
4852,6.5299443486933808e-05,5.1194033214224145e-04
4853,6.5281101254372265e-05,5.1199288162640715e-04
4854,6.5262765778406357e-05,5.1204541683021860e-04
4855,6.5244437055411055e-05,5.1209793775779458e-04
4856,6.5226115081704625e-05,5.1215044441342962e-04
4857,6.5207799853692856e-05,5.1220293680147874e-04
4858,6.5189491367754172e-05,5.1225541492604478e-04
4859,6.5171189620251755e-05,5.1230787879125248e-04
4860,6.5152894607573421e-05,5.1236032840134974e-04
4861,6.5134606326083827e-05,5.1241276376063087e-04
4862,6.5116324772198112e-05,5.1246518487332567e-04
4863,6.5098049942296534e-05,5.1251759174361612e-04
4864,6.5079781832743096e-05,5.1256998437566588e-04
4865,6.5061520439950392e-05,5.1262236277362593e-04
4866,6.5043265760316159e-05,5.1267472694190225e-04
4867,6.5025017790271909e-05,5.1272707688457860e-04
4868,6.5006776526145679e-05,5.1277941260582721e-04
4869,6.4988541964424140e-05,5.1283173410988524e-04
4870,6.4970314101471188e-05,5.1288404140089055e-04
4871,6.4952092933710570e-05,5.1293633448317919e-04
4872,6.4933878457539387e-05,5.1298861336086397e-04
4873,6.4915670669417786e-05,5.1304087803811615e-04
4874,6.4897469565718637e-05,5.1309312851925042e-04
4875,6.4879275142900691e-05,5.1314536480821999e-04
4876,6.4861087397374305e-05,5.1319758690958838e-04
4877,6.4842906325564186e-05,5.1324979482718315e-04
4878,6.4824731923908134e-05,5.1330198856547652e-04
4879,6.4806564188858869e-05,5.1335416812839894e-04
4880,6.4788403116844773e-05,5.1340633352027010e-04
4881,6.4770248704288600e-05,5.1345848474533768e-04
4882,6.4752100947652560e-05,5.1351062180763480e-04
4883,6.4733959843370182e-05,5.1356274471149794e-04
4884,6.4715825387926348e-05,5.1361485346096522e-04
4885,6.4697697577717508e-05,5.1366694806033550e-04
4886,6.4679576409270312e-05,5.1371902851371108e-04
4887,6.4661461878950285e-05,5.1377109482533519e-04
4888,6.4643353983291868e-05,5.1382314699928184e-04
4889,6.4625252718787790e-05,5.1387518503990821e-04
4890,6.4607158081791404e-05,5.1392720895119301e-04
4891,6.4589070068863798e-05,5.1397921873737296e-04
4892,6.4570988676453857e-05,5.1403121440262291e-04
4893,6.4552913901031215e-05,5.1408319595113989e-04
4894,6.4534845739070820e-05,5.1413516338712673e-04
4895,6.4516784187089034e-05,5.1418711671467139e-04
4896,6.4498729241539162e-05,5.1423905593792453e-04
4897,6.4480680898898143e-05,5.1429098106110555e-04
4898,6.4462639155677759e-05,5.1434289208837994e-04
4899,6.4444604008364302e-05,5.1439478902384056e-04
4900,6.4426575453434845e-05,5.1444667187165824e-04
4901,6.4408553487439689e-05,5.1449854063613293e-04
4902,6.4390538106821470e-05,5.1455039532118465e-04
4903,6.4372529308127723e-05,5.1460223593118699e-04
4904,6.4354527087859525e-05,5.1465406247024721e-04
4905,6.4336531442487512e-05,5.1470587494234065e-04
4906,6.4318542368548283e-05,5.1475767335187981e-04
4907,6.4300559862589507e-05,5.1480945770277550e-04
4908,6.4282583921087351e-05,5.1486122799944140e-04
4909,6.4264614540573072e-05,5.1491298424578900e-04
4910,6.4246651717585112e-05,5.1496472644604354e-04
4911,6.4228695448654172e-05,5.1501645460425797e-04
4912,6.4210745730263697e-05,5.1506816872476445e-04
4913,6.4192802558974950e-05,5.1511986881160141e-04
4914,6.4174865931374890e-05,5.1517155486894531e-04
4915,6.4156935843906791e-05,5.1522322690081604e-04
4916,6.4139012293188105e-05,5.1527488491154381e-04
4917,6.4121095275696137e-05,5.1532652890514828e-04
4918,6.4103184788043638e-05,5.1537815888582457e-04
4919,6.4085280826761131e-05,5.1542977485757977e-04
4920,6.4067383388352663e-05,5.1548137682460833e-04
4921,6.4049492469420030e-05,5.1553296479103642e-04
4922,6.4031608066547347e-05,5.1558453876109122e-04
4923,6.4013730176196794e-05,5.1563609873882016e-04
4924,6.3995858795031982e-05,5.1568764472835916e-04
4925,6.3977993919562282e-05,5.1573917673375445e-04
4926,6.3960135546387283e-05,5.1579069475931054e-04
4927,6.3942283672046036e-05,5.1584219880899745e-04
4928,6.3924438293163976e-05,5.1589368888695433e-04
4929,6.3906599406241514e-05,5.1594516499747951e-04
4930,6.3888767007920443e-05,5.1599662714431403e-04
4931,6.3870941094767094e-05,5.1604807533190604e-04
4932,6.3853121663348490e-05,5.1609950956431978e-04
4933,6.3835308710287315e-05,5.1615092984557439e-04
4934,6.3817502232131875e-05,5.1620233617973412e-04
4935,6.3799702225517146e-05,5.1625372857120580e-04
4936,6.3781908687002953e-05,5.1630510702380366e-04
4937,6.3764121613211710e-05,5.1635647154166014e-04
4938,6.3746341000726770e-05,5.1640782212910370e-04
4939,6.3728566846191673e-05,5.1645915878989826e-04
4940,6.3710799146150308e-05,5.1651048152853425e-04
4941,6.3693037897273293e-05,5.1656179034876789e-04
4942,6.3675283096146287e-05,5.1661308525487550e-04
4943,6.3657534739353617e-05,5.1666436625101857e-04
4944,6.3639792823558383e-05,5.1671563334122967e-04
4945,6.3622057345397265e-05,5.1676688652956058e-04
4946,6.3604328301419697e-05,5.1681812582010525e-04
4947,6.3586605688289126e-05,5.1686935121702572e-04
4948,6.3568889502664124e-05,5.1692056272439565e-04
4949,6.3551179741152140e-05,5.1697176034626335e-04
4950,6.3533476400366682e-05,5.1702294408672352e-04
4951,6.3515779476975347e-05,5.1707411395001378e-04
4952,6.3498088967593784e-05,5.1712526994007984e-04
4953,6.3480404868895282e-05,5.1717641206086855e-04
4954,6.3462727177505192e-05,5.1722754031688692e-04
4955,6.3445055890016478e-05,5.1727865471182905e-04
4956,6.3427391003196496e-05,5.1732975524983128e-04
4957,6.3409732513597362e-05,5.1738084193525590e-04
4958,6.3392080417937018e-05,5.1743191477189414e-04
4959,6.3374434712807045e-05,5.1748297376389145e-04
4960,6.3356795394939252e-05,5.1753401891539252e-04
4961,6.3339162460968368e-05,5.1758505023042636e-04
4962,6.3321535907531187e-05,5.1763606771304267e-04
4963,6.3303915731348728e-05,5.1768707136739861e-04
4964,6.3286301929051358e-05,5.1773806119751299e-04
4965,6.3268694497315171e-05,5.1778903720743825e-04
4966,6.3251093432837674e-05,5.1783999940131786e-04
4967,6.3233498732295678e-05,5.1789094778319851e-04
4968,6.3215910392366430e-05,5.1794188235707538e-04
4969,6.3198328409721198e-05,5.1799280312701096e-04
4970,6.3180752781039816e-05,5.1804371009708415e-04
4971,6.3163183503055868e-05,5.1809460327151757e-04
4972,6.3145620572426474e-05,5.1814548265428971e-04
4973,6.3128063985888320e-05,5.1819634824921989e-04
4974,6.3110513740047692e-05,5.1824720006071626e-04
4975,6.3092969831701613e-05,5.1829803809257265e-04
4976,6.3075432257497742e-05,5.1834886234915136e-04
4977,6.3057901014138505e-05,5.1839967283413585e-04
4978,6.3040376098401764e-05,5.1845046955179062e-04
4979,6.3022857506884165e-05,5.1850125250623043e-04
4980,6.3005345236425599e-05,5.1855202170134485e-04
4981,6.2987839283615003e-05,5.1860277714126015e-04
4982,6.2970339645267682e-05,5.1865351883010604e-04
4983,6.2952846318061967e-05,5.1870424677175119e-04
4984,6.2935359298731602e-05,5.1875496097036693e-04
4985,6.2917878583994410e-05,5.1880566142991670e-04
4986,6.2900404170578486e-05,5.1885634815453812e-04
4987,6.2882936055215122e-05,5.1890702114825164e-04
4988,6.2865474234677598e-05,5.1895768041505341e-04
4989,6.2848018705649204e-05,5.1900832595895086e-04
4990,6.2830569464871153e-05,5.1905895778413106e-04
4991,6.2813126509123608e-05,5.1910957589443275e-04
4992,6.2795689835121803e-05,5.1916018029406555e-04
4993,6.2778259439621182e-05,5.1921077098695699e-04
4994,6.2760835319346491e-05,5.1926134797716773e-04
4995,6.2743417471084468e-05,5.1931191126883985e-04
4996,6.2726005891597860e-05,5.1936246086573923e-04
4997,6.2708600577609112e-05,5.1941299677211810e-04
4998,6.2691201525872460e-05,5.1946351899193651e-04
4999,6.2673808733188532e-05,5.1951402752924353e-04
5000,6.2656422196272847e-05,5.1956452238800886e-04
5001,6.2639041911964616e-05,5.1961500357238280e-04
5002,6.2621667876943917e-05,5.1966547108619901e-04
5003,6.2604300088064599e-05,5.1971592493361507e-04
5004,6.2586938542034292e-05,5.1976636511859699e-04
5005,6.2569583235662203e-05,5.1981679164523524e-04
5006,6.2552234165734851e-05,5.1986720451745649e-04
5007,6.2534891329027887e-05,5.1991760373928226e-04
5008,6.2517554722333861e-05,5.1996798931483641e-04
5009,6.2500224342404233e-05,5.2001836124793187e-04
5010,6.2482900186076128e-05,5.2006871954272515e-04
5011,6.2465582250091747e-05,5.2011906420331919e-04
5012,6.2448270531297216e-05,5.2016939523342825e-04
5013,6.2430965026443762e-05,5.2021971263729047e-04
5014,6.2413665732371858e-05,5.2027001641890961e-04
5015,6.2396372645860923e-05,5.2032030658223476e-04
5016,6.2379085763722886e-05,5.2037058313130695e-04
5017,6.2361805082734496e-05,5.2042084607001641e-04
5018,6.2344530599766948e-05,5.2047109540241730e-04
5019,6.2327262311573736e-05,5.2052133113260151e-04
5020,6.2310000215014277e-05,5.2057155326440754e-04
5021,6.2292744306862474e-05,5.2062176180195006e-04
5022,6.2275494583986243e-05,5.2067195674935260e-04
5023,6.2258251043142491e-05,5.2072213811031338e-04
5024,6.2241013681235062e-05,5.2077230588908833e-04
5025,6.2223782495042588e-05,5.2082246008946945e-04
5026,6.2206557481354571e-05,5.2087260071548118e-04
5027,6.2189338637115078e-05,5.2092272777119666e-04
5028,6.2172125959075757e-05,5.2097284126062114e-04
5029,6.2154919444077841e-05,5.2102294118763857e-04
5030,6.2137719088967209e-05,5.2107302755628629e-04
5031,6.2120524890608701e-05,5.2112310037058128e-04
5032,6.2103336845830781e-05,5.2117315963442134e-04
5033,6.2086154951477784e-05,5.2122320535188569e-04
5034,6.2068979204403369e-05,5.2127323752688265e-04
5035,6.2051809601454690e-05,5.2132325616339233e-04
5036,6.2034646139473397e-05,5.2137326126550163e-04
5037,6.2017488815368390e-05,5.2142325283700841e-04
5038,6.2000337625926853e-05,5.2147323088199088e-04
5039,6.1983192568043277e-05,5.2152319540440964e-04
