step,residual,mass
2133,1.8454504753091710e-04,2.9626392504156554e-04
2134,1.8445116309679551e-04,2.9637801652306105e-04
2135,1.8435736670855619e-04,2.9649207373805682e-04
2136,1.8426365824283675e-04,2.9660609669995451e-04
2137,1.8417003757650156e-04,2.9672008542231656e-04
2138,1.8407650458664005e-04,2.9683403991853370e-04
2139,1.8398305915055598e-04,2.9694796020220512e-04
2140,1.8388970114575635e-04,2.9706184628667696e-04
2141,1.8379643044999649e-04,2.9717569818546739e-04
2142,1.8370324694119716e-04,2.9728951591201922e-04
2143,1.8361015049754854e-04,2.9740329947966764e-04
2144,1.8351714099741761e-04,2.9751704890195894e-04
2145,1.8342421831940377e-04,2.9763076419227165e-04
2146,1.8333138234230250e-04,2.9774444536397521e-04
2147,1.8323863294515919e-04,2.9785809243049682e-04
2148,1.8314597000719534e-04,2.9797170540517238e-04
2149,1.8305339340784344e-04,2.9808528430136361e-04
2150,1.8296090302679201e-04,2.9819882913254957e-04
2151,1.8286849874389301e-04,2.9831233991197130e-04
2152,1.8277618043922495e-04,2.9842581665298336e-04
2153,1.8268394799309426e-04,2.9853925936899130e-04
2154,1.8259180128600729e-04,2.9865266807326571e-04
2155,1.8249974019865468e-04,2.9876604277912557e-04
2156,1.8240776461197409e-04,2.9887938349988435e-04
2157,1.8231587440708711e-04,2.9899269024887085e-04
2158,1.8222406946534925e-04,2.9910596303932188e-04
2159,1.8213234966829025e-04,2.9921920188452031e-04
2160,1.8204071489769151e-04,2.9933240679771598e-04
2161,1.8194916503546987e-04,2.9944557779222462e-04
2162,1.8185769996384638e-04,2.9955871488132938e-04
2163,1.8176631956514673e-04,2.9967181807817058e-04
2164,1.8167502372198261e-04,2.9978488739597272e-04
2165,1.8158381231712356e-04,2.9989792284801077e-04
2166,1.8149268523357309e-04,3.0001092444750723e-04
2167,1.8140164235453207e-04,3.0012389220761444e-04
2168,1.8131068356336705e-04,3.0023682614156201e-04
2169,1.8121980874370738e-04,3.0034972626256440e-04
2170,1.8112901777935745e-04,3.0046259258370176e-04
2171,1.8103831055431776e-04,3.0057542511819073e-04
2172,1.8094768695279832e-04,3.0068822387913416e-04
2173,1.8085714685921360e-04,3.0080098887980513e-04
2174,1.8076669015820013e-04,3.0091372013322788e-04
2175,1.8067631673449364e-04,3.0102641765252024e-04
2176,1.8058602647322533e-04,3.0113908145091228e-04
2177,1.8049581925952339e-04,3.0125171154141205e-04
2178,1.8040569497884378e-04,3.0136430793713942e-04
2179,1.8031565351677418e-04,3.0147687065117123e-04
2180,1.8022569475914754e-04,3.0158939969660324e-04
2181,1.8013581859195328e-04,3.0170189508651703e-04
2182,1.8004602490142216e-04,3.0181435683395862e-04
2183,1.7995631357396453e-04,3.0192678495194805e-04
2184,1.7986668449616029e-04,3.0203917945362865e-04
2185,1.7977713755480901e-04,3.0215154035195319e-04
2186,1.7968767263695302e-04,3.0226386765995711e-04
2187,1.7959828962973276e-04,3.0237616139066454e-04
2188,1.7950898842054804e-04,3.0248842155708244e-04
2189,1.7941976889700260e-04,3.0260064817219965e-04
2190,1.7933063094685789e-04,3.0271284124897598e-04
2191,1.7924157445808650e-04,3.0282500080044158e-04
2192,1.7915259931885420e-04,3.0293712683957913e-04
2193,1.7906370541752737e-04,3.0304921937925858e-04
2194,1.7897489264264734e-04,3.0316127843252457e-04
2195,1.7888616088295532e-04,3.0327330401229381e-04
2196,1.7879751002740043e-04,3.0338529613151404e-04
2197,1.7870893996512312e-04,3.0349725480303215e-04
2198,1.7862045058540562e-04,3.0360918003986034e-04
2199,1.7853204177779484e-04,3.0372107185478695e-04
2200,1.7844371343196257e-04,3.0383293026085134e-04
2201,1.7835546543782245e-04,3.0394475527084722e-04
2202,1.7826729768544007e-04,3.0405654689768478e-04
2203,1.7817921006509516e-04,3.0416830515423647e-04
2204,1.7809120246723814e-04,3.0428003005332065e-04
2205,1.7800327478251863e-04,3.0439172160783674e-04
2206,1.7791542690178745e-04,3.0450337983064211e-04
2207,1.7782765871605797e-04,3.0461500473452576e-04
2208,1.7773997011652227e-04,3.0472659633231036e-04
2209,1.7765236099461036e-04,3.0483815463684200e-04
2210,1.7756483124189144e-04,3.0494967966088790e-04
2211,1.7747738075013332e-04,3.0506117141734161e-04
2212,1.7739000941128074e-04,3.0517262991891492e-04
2213,1.7730271711751677e-04,3.0528405517838726e-04
2214,1.7721550376111528e-04,3.0539544720854512e-04
2215,1.7712836923462546e-04,3.0550680602212414e-04
2216,1.7704131343071708e-04,3.0561813163191648e-04
2217,1.7695433624230597e-04,3.0572942405066662e-04
2218,1.7686743756241174e-04,3.0584068329113064e-04
2219,1.7678061728429559e-04,3.0595190936595688e-04
2220,1.7669387530140971e-04,3.0606310228792534e-04
2221,1.7660721150733108e-04,3.0617426206977727e-04
2222,1.7652062579586673e-04,3.0628538872411843e-04
2223,1.7643411806099625e-04,3.0639648226369871e-04
2224,1.7634768819685721e-04,3.0650754270123001e-04
2225,1.7626133609781214e-04,3.0661857004933801e-04
2226,1.7617506165834638e-04,3.0672956432069222e-04
2227,1.7608886477317559e-04,3.0684052552799255e-04
2228,1.7600274533718192e-04,3.0695145368386871e-04
2229,1.7591670324540982e-04,3.0706234880090979e-04
2230,1.7583073839309228e-04,3.0717321089181551e-04
2231,1.7574485067563906e-04,3.0728403996917500e-04
2232,1.7565903998865287e-04,3.0739483604560601e-04
2233,1.7557330622789186e-04,3.0750559913373830e-04
2234,1.7548764928930255e-04,3.0761632924611521e-04
2235,1.7540206906902417e-04,3.0772702639539579e-04
2236,1.7531656546335682e-04,3.0783769059410099e-04
2237,1.7523113836873569e-04,3.0794832185484562e-04
2238,1.7514578768183854e-04,3.0805892019015828e-04
2239,1.7506051329954078e-04,3.0816948561262440e-04
2240,1.7497531511875838e-04,3.0828001813475045e-04
2241,1.7489019303673677e-04,3.0839051776909146e-04
2242,1.7480514695078730e-04,3.0850098452819418e-04
2243,1.7472017675846703e-04,3.0861141842453919e-04
2244,1.7463528235744461e-04,3.0872181947066356e-04
2245,1.7455046364562020e-04,3.0883218767911703e-04
2246,1.7446572052104133e-04,3.0894252306229962e-04
2247,1.7438105288189101e-04,3.0905282563276298e-04
2248,1.7429646062661107e-04,3.0916309540295045e-04
2249,1.7421194365372359e-04,3.0927333238537789e-04
2250,1.7412750186199513e-04,3.0938353659246479e-04
2251,1.7404313515031135e-04,3.0949370803664259e-04
2252,1.7395884341776522e-04,3.0960384673041032e-04
2253,1.7387462656359644e-04,3.0971395268616345e-04
2254,1.7379048448721066e-04,3.0982402591637527e-04
2255,1.7370641708822006e-04,3.0993406643339214e-04
2256,1.7362242426637638e-04,3.1004407424969839e-04
2257,1.7353850592159470e-04,3.1015404937766026e-04
2258,1.7345466195398565e-04,3.1026399182962805e-04
2259,1.7337089226377995e-04,3.1037390161810290e-04
2260,1.7328719675146492e-04,3.1048377875533205e-04
2261,1.7320357531761034e-04,3.1059362325377233e-04
2262,1.7312002786297478e-04,3.1070343512574588e-04
2263,1.7303655428850870e-04,3.1081321438358007e-04
2264,1.7295315449531609e-04,3.1092296103970597e-04
2265,1.7286982838464785e-04,3.1103267510638089e-04
2266,1.7278657585795639e-04,3.1114235659595175e-04
2267,1.7270339681682291e-04,3.1125200552073316e-04
2268,1.7262029116302859e-04,3.1136162189304847e-04
2269,1.7253725879849867e-04,3.1147120572520387e-04
2270,1.7245429962533209e-04,3.1158075702948391e-04
2271,1.7237141354577937e-04,3.1169027581813709e-04
2272,1.7228860046228470e-04,3.1179976210351579e-04
2273,1.7220586027739176e-04,3.1190921589781571e-04
2274,1.7212319289389537e-04,3.1201863721337214e-04
2275,1.7204059821469527e-04,3.1212802606237486e-04
2276,1.7195807614285195e-04,3.1223738245708850e-04
2277,1.7187562658164035e-04,3.1234670640977157e-04
2278,1.7179324943442461e-04,3.1245599793266196e-04
2279,1.7171094460478675e-04,3.1256525703788577e-04
2280,1.7162871199645263e-04,3.1267448373774353e-04
2281,1.7154655151329024e-04,3.1278367804445225e-04
2282,1.7146446305936548e-04,3.1289283997013853e-04
2283,1.7138244653886240e-04,3.1300196952704570e-04
2284,1.7130050185617084e-04,3.1311106672730785e-04
2285,1.7121862891581867e-04,3.1322013158317335e-04
2286,1.7113682762246509e-04,3.1332916410668722e-04
2287,1.7105509788096986e-04,3.1343816431010510e-04
2288,1.7097343959634779e-04,3.1354713220556460e-04
2289,1.7089185267375344e-04,3.1365606780514474e-04
2290,1.7081033701848647e-04,3.1376497112102541e-04
2291,1.7072889253605644e-04,3.1387384216532418e-04
2292,1.7064751913210008e-04,3.1398268095015843e-04
2293,1.7056621671237619e-04,3.1409148748762314e-04
2294,1.7048498518286374e-04,3.1420026178982056e-04
2295,1.7040382444965526e-04,3.1430900386880624e-04
2296,1.7032273441901943e-04,3.1441771373676505e-04
2297,1.7024171499738268e-04,3.1452639140570828e-04
2298,1.7016076609129398e-04,3.1463503688768807e-04
2299,1.7007988760752064e-04,3.1474365019475777e-04
2300,1.6999907945292075e-04,3.1485223133902374e-04
2301,1.6991834153454210e-04,3.1496078033249912e-04
2302,1.6983767375958992e-04,3.1506929718720027e-04
2303,1.6975707603537508e-04,3.1517778191519192e-04
2304,1.6967654826943293e-04,3.1528623452847126e-04
2305,1.6959609036941577e-04,3.1539465503905521e-04
2306,1.6951570224312486e-04,3.1550304345893249e-04
2307,1.6943538379851088e-04,3.1561139980014160e-04
2308,1.6935513494372326e-04,3.1571972407461071e-04
2309,1.6927495558698399e-04,3.1582801629443226e-04
2310,1.6919484563674320e-04,3.1593627647144058e-04
2311,1.6911480500154803e-04,3.1604450461769347e-04
2312,1.6903483359013825e-04,3.1615270074511020e-04
2313,1.6895493131138036e-04,3.1626086486560926e-04
2314,1.6887509807429575e-04,3.1636899699120246e-04
2315,1.6879533378803913e-04,3.1647709713380633e-04
2316,1.6871563836196897e-04,3.1658516530535960e-04
2317,1.6863601170554146e-04,3.1669320151774254e-04
2318,1.6855645372836829e-04,3.1680120578281512e-04
2319,1.6847696434025034e-04,3.1690917811261595e-04
2320,1.6839754345106787e-04,3.1701711851893734e-04
2321,1.6831819097092233e-04,3.1712502701370873e-04
2322,1.6823890681001054e-04,3.1723290360879779e-04
2323,1.6815969087873524e-04,3.1734074831607549e-04
2324,1.6808054308756670e-04,3.1744856114747919e-04
2325,1.6800146334717818e-04,3.1755634211470325e-04
2326,1.6792245156838854e-04,3.1766409122973367e-04
2327,1.6784350766215541e-04,3.1777180850435819e-04
2328,1.6776463153956713e-04,3.1787949395047733e-04
2329,1.6768582311188165e-04,3.1798714757974616e-04
2330,1.6760708229048683e-04,3.1809476940421384e-04
2331,1.6752840898692464e-04,3.1820235943548600e-04
2332,1.6744980311287803e-04,3.1830991768554487e-04
2333,1.6737126458018142e-04,3.1841744416605852e-04
2334,1.6729279330080440e-04,3.1852493888885505e-04
2335,1.6721438918687514e-04,3.1863240186571704e-04
2336,1.6713605215064515e-04,3.1873983310841359e-04
2337,1.6705778210454687e-04,3.1884723262873575e-04
2338,1.6697957896108831e-04,3.1895460043834090e-04
2339,1.6690144263300865e-04,3.1906193654915408e-04
2340,1.6682337303313438e-04,3.1916924097277874e-04
2341,1.6674537007442937e-04,3.1927651372098536e-04
2342,1.6666743367002823e-04,3.1938375480552913e-04
2343,1.6658956373321053e-04,3.1949096423809417e-04
2344,1.6651176017736614e-04,3.1959814203044951e-04
2345,1.6643402291604211e-04,3.1970528819420720e-04
2346,1.6635635186293995e-04,3.1981240274114972e-04
2347,1.6627874693189663e-04,3.1991948568292552e-04
2348,1.6620120803686678e-04,3.2002653703123312e-04
2349,1.6612373509199862e-04,3.2013355679775754e-04
2350,1.6604632801150442e-04,3.2024054499416043e-04
2351,1.6596898670979786e-04,3.2034750163201795e-04
2352,1.6589171110142770e-04,3.2045442672317748e-04
2353,1.6581450110103469e-04,3.2056132027907228e-04
2354,1.6573735662346530e-04,3.2066818231147589e-04
2355,1.6566027758365301e-04,3.2077501283199028e-04
2356,1.6558326389668794e-04,3.2088181185221097e-04
2357,1.6550631547780360e-04,3.2098857938374836e-04
2358,1.6542943224236620e-04,3.2109531543827882e-04
2359,1.6535261410588595e-04,3.2120202002733030e-04
2360,1.6527586098400050e-04,3.2130869316254859e-04
2361,1.6519917279247940e-04,3.2141533485551091e-04
2362,1.6512254944725136e-04,3.2152194511774547e-04
2363,1.6504599086438412e-04,3.2162852396090533e-04
2364,1.6496949696005088e-04,3.2173507139647686e-04
2365,1.6489306765055900e-04,3.2184158743605451e-04
2366,1.6481670285241481e-04,3.2194807209122314e-04
2367,1.6474040248219864e-04,3.2205452537345595e-04
2368,1.6466416645661642e-04,3.2216094729435715e-04
2369,1.6458799469257969e-04,3.2226733786540806e-04
2370,1.6451188710708036e-04,3.2237369709809429e-04
2371,1.6443584361724650e-04,3.2248002500405231e-04
2372,1.6435986414036120e-04,3.2258632159467112e-04
2373,1.6428394859380953e-04,3.2269258688153666e-04
2374,1.6420809689517287e-04,3.2279882087601994e-04
2375,1.6413230896210356e-04,3.2290502358976031e-04
2376,1.6405658471240088e-04,3.2301119503411641e-04
2377,1.6398092406401247e-04,3.2311733522058294e-04
2378,1.6390532693502950e-04,3.2322344416071968e-04
2379,1.6382979324364665e-04,3.2332952186589004e-04
2380,1.6375432290820113e-04,3.2343556834752823e-04
2381,1.6367891584716468e-04,3.2354158361708727e-04
2382,1.6360357197914144e-04,3.2364756768599477e-04
2383,1.6352829122287310e-04,3.2375352056577790e-04
2384,1.6345307349722202e-04,3.2385944226776453e-04
2385,1.6337791872118071e-04,3.2396533280337650e-04
2386,1.6330282681387734e-04,3.2407119218404125e-04
2387,1.6322779769459107e-04,3.2417702042111769e-04
2388,1.6315283128269067e-04,3.2428281752609094e-04
2389,1.6307792749768586e-04,3.2438858351025108e-04
2390,1.6300308625925722e-04,3.2449431838493846e-04
2391,1.6292830748714573e-04,3.2460002216166712e-04
2392,1.6285359110130483e-04,3.2470569485171642e-04
2393,1.6277893702173424e-04,3.2481133646641651e-04
2394,1.6270434516861527e-04,3.2491694701719959e-04
2395,1.6262981546222768e-04,3.2502252651530651e-04
2396,1.6255534782301477e-04,3.2512807497215988e-04
2397,1.6248094217151366e-04,3.2523359239904043e-04
2398,1.6240659842841558e-04,3.2533907880729203e-04
2399,1.6233231651451981e-04,3.2544453420823693e-04
2400,1.6225809635075656e-04,3.2554995861314336e-04
2401,1.6218393785819515e-04,3.2565535203333531e-04
2402,1.6210984095800139e-04,3.2576071448011930e-04
2403,1.6203580557152644e-04,3.2586604596475215e-04
2404,1.6196183162018473e-04,3.2597134649852766e-04
2405,1.6188791902554939e-04,3.2607661609272308e-04
2406,1.6181406770929114e-04,3.2618185475860958e-04
2407,1.6174027759328341e-04,3.2628706250738791e-04
2408,1.6166654859941287e-04,3.2639223935040159e-04
2409,1.6159288064978664e-04,3.2649738529888755e-04
2410,1.6151927366656526e-04,3.2660250036398798e-04
2411,1.6144572757211825e-04,3.2670758455700905e-04
2412,1.6137224228882422e-04,3.2681263788915605e-04
2413,1.6129881773929236e-04,3.2691766037166742e-04
2414,1.6122545384620278e-04,3.2702265201567837e-04
2415,1.6115215053238375e-04,3.2712761283248655e-04
2416,1.6107890772075234e-04,3.2723254283325485e-04
2417,1.6100572533437409e-04,3.2733744202917989e-04
2418,1.6093260329643790e-04,3.2744231043143246e-04
2419,1.6085954153026132e-04,3.2754714805114326e-04
2420,1.6078653995926141e-04,3.2765195489953058e-04
2421,1.6071359850698835e-04,3.2775673098781001e-04
2422,1.6064071709713675e-04,3.2786147632702940e-04
2423,1.6056789565347567e-04,3.2796619092839143e-04
2424,1.6049513409993190e-04,3.2807087480304665e-04
2425,1.6042243236055810e-04,3.2817552796211131e-04
2426,1.6034979035950948e-04,3.2828015041668689e-04
2427,1.6027720802105279e-04,3.2838474217800821e-04
2428,1.6020468526961145e-04,3.2848930325702925e-04
2429,1.6013222202970290e-04,3.2859383366493728e-04
2430,1.6005981822595459e-04,3.2869833341283661e-04
2431,1.5998747378313921e-04,3.2880280251186062e-04
2432,1.5991518862614371e-04,3.2890724097304152e-04
2433,1.5984296267996170e-04,3.2901164880744824e-04
2434,1.5977079586973112e-04,3.2911602602617098e-04
2435,1.5969868812067202e-04,3.2922037264031527e-04
2436,1.5962663935814974e-04,3.2932468866085694e-04
2437,1.5955464950766899e-04,3.2942897409895264e-04
2438,1.5948271849477891e-04,3.2953322896557406e-04
2439,1.5941084624524163e-04,3.2963745327180814e-04
2440,1.5933903268485093e-04,3.2974164702864088e-04
2441,1.5926727773958807e-04,3.2984581024715208e-04
2442,1.5919558133550856e-04,3.2994994293834195e-04
2443,1.5912394339878994e-04,3.3005404511317609e-04
2444,1.5905236385574948e-04,3.3015811678275089e-04
2445,1.5898084263280137e-04,3.3026215795804324e-04
2446,1.5890937965647812e-04,3.3036616864995296e-04
2447,1.5883797485342357e-04,3.3047014886953001e-04
2448,1.5876662815042828e-04,3.3057409862785077e-04
2449,1.5869533947437291e-04,3.3067801793577954e-04
2450,1.5862410875224877e-04,3.3078190680426703e-04
2451,1.5855293591118100e-04,3.3088576524431150e-04
2452,1.5848182087839372e-04,3.3098959326691006e-04
2453,1.5841076358122518e-04,3.3109339088293401e-04
2454,1.5833976394716273e-04,3.3119715810336561e-04
2455,1.5826882190377544e-04,3.3130089493916669e-04
2456,1.5819793737873020e-04,3.3140460140124238e-04
2457,1.5812711029986051e-04,3.3150827750045556e-04
2458,1.5805634059507228e-04,3.3161192324779646e-04
2459,1.5798562819239846e-04,3.3171553865415552e-04
2460,1.5791497302000243e-04,3.3181912373039666e-04
2461,1.5784437500612007e-04,3.3192267848747086e-04
2462,1.5777383407913369e-04,3.3202620293620882e-04
2463,1.5770335016754229e-04,3.3212969708755198e-04
2464,1.5763292319992062e-04,3.3223316095232366e-04
2465,1.5756255310501492e-04,3.3233659454148313e-04
2466,1.5749223981160700e-04,3.3243999786575717e-04
2467,1.5742198324866186e-04,3.3254337093610711e-04
2468,1.5735178334523218e-04,3.3264671376334793e-04
2469,1.5728164003046561e-04,3.3275002635823502e-04
2470,1.5721155323360824e-04,3.3285330873182042e-04
2471,1.5714152288410322e-04,3.3295656089478345e-04
2472,1.5707154891139830e-04,3.3305978285793378e-04
2473,1.5700163124511828e-04,3.3316297463213175e-04
2474,1.5693176981495120e-04,3.3326613622821006e-04
2475,1.5686196455076652e-04,3.3336926765695077e-04
2476,1.5679221538246495e-04,3.3347236892919971e-04
2477,1.5672252224011241e-04,3.3357544005563193e-04
2478,1.5665288505385225e-04,3.3367848104712760e-04
2479,1.5658330375395665e-04,3.3378149191440229e-04
2480,1.5651377827081173e-04,3.3388447266828066e-04
2481,1.5644430853487882e-04,3.3398742331953042e-04
2482,1.5637489447677255e-04,3.3409034387892912e-04
2483,1.5630553602717922e-04,3.3419323435715422e-04
2484,1.5623623311693873e-04,3.3429609476497786e-04
2485,1.5616698567692434e-04,3.3439892511320411e-04
2486,1.5609779363820909e-04,3.3450172541251371e-04
2487,1.5602865693190867e-04,3.3460449567360921e-04
2488,1.5595957548926434e-04,3.3470723590727175e-04
2489,1.5589054924162627e-04,3.3480994612424019e-04
2490,1.5582157812047047e-04,3.3491262633513548e-04
2491,1.5575266205734313e-04,3.3501527655068039e-04
2492,1.5568380098394038e-04,3.3511789678161859e-04
2493,1.5561499483201187e-04,3.3522048703864043e-04
2494,1.5554624353346605e-04,3.3532304733240254e-04
2495,1.5547754702029227e-04,3.3542557767356028e-04
2496,1.5540890522460065e-04,3.3552807807284797e-04
2497,1.5534031807857489e-04,3.3563054854084644e-04
